Tarih,TP_PY_P03_ON
2003-11-04,3309100.0
2003-11-05,957900.0
2003-11-06,3769000.0
2003-11-07,2239400.0
2003-11-08,3967500.0
2003-11-09,2807600.0
2003-11-10,1525600.0
2003-11-11,2623100.0
2003-11-12,3598000.0
2003-11-13,1898400.0
2003-11-14,2738000.0
2003-11-17,2860200.0
2003-11-18,3648200.0
2003-11-19,4038500.0
2003-11-20,4161100.0
2003-11-21,1509600.0
2003-11-24,2465200.0
2003-11-25,
2003-11-26,
2003-11-27,
2003-11-28,4637700.0
2003-12-01,5038900.0
2003-12-02,
2003-12-03,4201000.0
2003-12-04,2480300.0
2003-12-05,2195800.0
2003-12-06,4251800.0
2003-12-08,2051700.0
2003-12-09,2986500.0
2003-12-10,3054800.0
2003-12-11,3231900.0
2003-12-12,3694400.0
2003-12-15,3277200.0
2003-12-16,3515200.0
2003-12-17,3562000.0
2003-12-18,4045700.0
2003-12-19,2749300.0
2003-12-22,2099700.0
2003-12-23,2866300.0
2003-12-24,4071800.0
2003-12-25,4508100.0
2003-12-26,4327900.0
2003-12-29,5001800.0
2003-12-30,5181500.0
2003-12-31,5632900.0
2004-01-01,
2004-01-02,5846800.0
2004-01-03,7969800.0
2004-01-04,6052300.0
2004-01-05,4725200.0
2004-01-06,4879900.0
2004-01-07,5497000.0
2004-01-08,4797600.0
2004-01-09,4967800.0
2004-01-10,7194000.0
2004-01-11,4813600.0
2004-01-12,2612900.0
2004-01-13,6954800.0
2004-01-14,6776500.0
2004-01-15,6417600.0
2004-01-16,5620000.0
2004-01-19,5472700.0
2004-01-20,4350600.0
2004-01-21,2541600.0
2004-01-22,1962600.0
2004-01-23,1720100.0
2004-01-26,2178100.0
2004-01-27,3305900.0
2004-01-28,3337400.0
2004-01-29,3206800.0
2004-01-30,2738400.0
2004-02-01,5846800.0
2004-02-02,
2004-02-03,6279600.0
2004-02-04,5720900.0
2004-02-05,3034100.0
2004-02-06,3871100.0
2004-02-07,5637300.0
2004-02-08,6334800.0
2004-02-09,4709700.0
2004-02-10,5482400.0
2004-02-11,5948200.0
2004-02-12,3202500.0
2004-02-13,7276900.0
2004-02-16,6182400.0
2004-02-17,8851100.0
2004-02-18,7236600.0
2004-02-19,7737300.0
2004-02-20,6924800.0
2004-02-23,6217400.0
2004-02-24,6860400.0
2004-02-25,7429500.0
2004-02-26,7780700.0
2004-02-27,8144500.0
2004-03-01,7969800.0
2004-03-02,
2004-03-03,3666600.0
2004-03-04,3945300.0
2004-03-05,3487300.0
2004-03-06,5639600.0
2004-03-08,5920200.0
2004-03-09,6109000.0
2004-03-10,6173500.0
2004-03-11,5995100.0
2004-03-12,3451500.0
2004-03-15,4182300.0
2004-03-16,4422400.0
2004-03-17,5651800.0
2004-03-18,5534200.0
2004-03-19,5089700.0
2004-03-22,4759600.0
2004-03-23,5933900.0
2004-03-24,6362200.0
2004-03-25,6453100.0
2004-03-26,5168300.0
2004-03-29,5380100.0
2004-03-30,4359100.0
2004-03-31,6439800.0
2004-04-01,6052300.0
2004-04-02,
2004-04-03,3945300.0
2004-04-05,6910600.0
2004-04-06,4765400.0
2004-04-07,6040900.0
2004-04-08,5903400.0
2004-04-09,5970200.0
2004-04-10,7363300.0
2004-04-11,8728000.0
2004-04-12,6408100.0
2004-04-13,6651300.0
2004-04-14,7045400.0
2004-04-15,6618900.0
2004-04-16,6823700.0
2004-04-19,9039100.0
2004-04-20,9325000.0
2004-04-21,12090500.0
2004-04-22,8699800.0
2004-04-23,
2004-04-26,11015200.0
2004-04-27,11187500.0
2004-04-28,9940000.0
2004-04-29,8460900.0
2004-04-30,8380600.0
2004-05-01,4725200.0
2004-05-02,3034100.0
2004-05-03,3487300.0
2004-05-04,6910600.0
2004-05-05,6598700.0
2004-05-06,6911600.0
2004-05-07,5841600.0
2004-05-08,5805100.0
2004-05-10,5747600.0
2004-05-11,6603200.0
2004-05-12,6815200.0
2004-05-13,6738700.0
2004-05-14,6035300.0
2004-05-17,6531900.0
2004-05-18,8654200.0
2004-05-19,
2004-05-20,7076800.0
2004-05-21,5274300.0
2004-05-24,5869300.0
2004-05-25,6189200.0
2004-05-26,5130500.0
2004-05-27,5384300.0
2004-05-28,4466700.0
2004-05-31,4024300.0
2004-06-01,4879900.0
2004-06-02,3871100.0
2004-06-03,5639600.0
2004-06-04,4765400.0
2004-06-05,6911600.0
2004-06-07,6810400.0
2004-06-08,5471100.0
2004-06-09,5051500.0
2004-06-10,5410900.0
2004-06-11,4417000.0
2004-06-12,826700.0
2004-06-14,5369300.0
2004-06-15,3801800.0
2004-06-16,5182500.0
2004-06-17,6315600.0
2004-06-18,4673800.0
2004-06-21,5261200.0
2004-06-22,6138000.0
2004-06-23,6243600.0
2004-06-24,6684700.0
2004-06-25,6687900.0
2004-06-28,7728800.0
2004-06-29,7966700.0
2004-06-30,9307600.0
2004-07-01,5497000.0
2004-07-02,5637300.0
2004-07-04,6040900.0
2004-07-05,5841600.0
2004-07-06,6810400.0
2004-07-07,5332600.0
2004-07-08,5429400.0
2004-07-09,8750500.0
2004-07-10,8528800.0
2004-07-12,1803000.0
2004-07-13,6277700.0
2004-07-14,6646700.0
2004-07-15,6382300.0
2004-07-16,5640400.0
2004-07-19,6809800.0
2004-07-20,5473100.0
2004-07-21,7399600.0
2004-07-22,8295200.0
2004-07-23,7736800.0
2004-07-26,10179200.0
2004-07-27,10420800.0
2004-07-28,9435600.0
2004-07-29,7335400.0
2004-07-30,5839200.0
2004-08-01,4797600.0
2004-08-02,6334800.0
2004-08-03,5092600.0
2004-08-04,6842400.0
2004-08-05,5805100.0
2004-08-06,4991900.0
2004-08-07,5429400.0
2004-08-09,7789200.0
2004-08-10,7207300.0
2004-08-11,7215500.0
2004-08-12,7877700.0
2004-08-13,6426500.0
2004-08-16,6551000.0
2004-08-17,6792900.0
2004-08-18,6665600.0
2004-08-19,5647000.0
2004-08-20,5287400.0
2004-08-23,6749200.0
2004-08-24,7383400.0
2004-08-25,7350500.0
2004-08-26,7391000.0
2004-08-27,5090800.0
2004-08-30,
2004-08-31,4921300.0
2004-09-01,4967800.0
2004-09-02,4709700.0
2004-09-03,4663900.0
2004-09-04,5970200.0
2004-09-06,6645500.0
2004-09-07,4942400.0
2004-09-08,7789200.0
2004-09-09,8343600.0
2004-09-10,6177000.0
2004-09-11,5945200.0
2004-09-12,1001700.0
2004-09-13,6508000.0
2004-09-14,6191300.0
2004-09-15,7926700.0
2004-09-16,6481700.0
2004-09-17,6017700.0
2004-09-20,5425800.0
2004-09-21,6036100.0
2004-09-22,5505000.0
2004-09-23,5548500.0
2004-09-24,6562700.0
2004-09-27,6931600.0
2004-09-28,7496100.0
2004-09-29,6986700.0
2004-09-30,6656700.0
2004-10-01,7194000.0
2004-10-02,5482400.0
2004-10-03,6173500.0
2004-10-04,7363300.0
2004-10-05,8835000.0
2004-10-06,8419400.0
2004-10-07,8528800.0
2004-10-08,7207300.0
2004-10-09,6177000.0
2004-10-11,5412400.0
2004-10-12,7434900.0
2004-10-13,8420300.0
2004-10-14,8280700.0
2004-10-15,8567300.0
2004-10-18,8852700.0
2004-10-19,8074000.0
2004-10-20,7619300.0
2004-10-21,8688800.0
2004-10-22,6652600.0
2004-10-25,7325600.0
2004-10-26,6936700.0
2004-10-27,5556000.0
2004-10-28,6369600.0
2004-10-29,
2004-11-01,4813600.0
2004-11-02,7593200.0
2004-11-03,5216000.0
2004-11-04,8728000.0
2004-11-05,6603200.0
2004-11-06,4417000.0
2004-11-08,5882200.0
2004-11-09,5945200.0
2004-11-10,5412400.0
2004-11-11,4906300.0
2004-11-12,4011400.0
2004-11-15,
2004-11-16,
2004-11-17,4790000.0
2004-11-18,5889300.0
2004-11-19,4543200.0
2004-11-22,5517300.0
2004-11-23,5149300.0
2004-11-24,5150100.0
2004-11-25,5033600.0
2004-11-26,6272200.0
2004-11-29,7320500.0
2004-11-30,2210100.0
2004-12-01,2612900.0
2004-12-02,3202500.0
2004-12-03,3451500.0
2004-12-04,6408100.0
2004-12-05,6815200.0
2004-12-06,826700.0
2004-12-07,1803000.0
2004-12-08,7877700.0
2004-12-09,1001700.0
2004-12-10,1782000.0
2004-12-11,4011400.0
2004-12-13,2773900.0
2004-12-14,3161300.0
2004-12-15,4203800.0
2004-12-16,4901900.0
2004-12-17,2069700.0
2004-12-20,1774600.0
2004-12-21,3009100.0
2004-12-22,5033800.0
2004-12-23,5290800.0
2004-12-24,6190300.0
2004-12-27,6085300.0
2004-12-28,6975200.0
2004-12-29,7724900.0
2004-12-30,8891800.0
2004-12-31,6987800.0
2005-01-02,3100900.0
2005-01-03,6758600.0
2005-01-04,8314400.0
2005-01-05,8369800.0
2005-01-06,2381400.0
2005-01-07,9331100.0
2005-01-08,9495200.0
2005-01-09,5772200.0
2005-01-10,9146900.0
2005-01-11,9027900.0
2005-01-12,13848600.0
2005-01-13,5091100.0
2005-01-14,2276300.0
2005-01-17,4195400.0
2005-01-18,1713800.0
2005-01-19,1733200.0
2005-01-20,
2005-01-21,
2005-01-24,1298300.0
2005-01-25,3975700.0
2005-01-26,5620900.0
2005-01-27,8689300.0
2005-01-28,3410700.0
2005-01-31,4327500.0
2005-02-01,3100900.0
2005-02-02,4835600.0
2005-02-03,4860900.0
2005-02-04,3889900.0
2005-02-05,5288400.0
2005-02-06,3277300.0
2005-02-07,4878100.0
2005-02-08,9994000.0
2005-02-09,3902200.0
2005-02-10,4514000.0
2005-02-11,6101400.0
2005-02-12,12190400.0
2005-02-14,4477100.0
2005-02-15,3500100.0
2005-02-16,3143300.0
2005-02-17,3225600.0
2005-02-18,1789900.0
2005-02-21,3732900.0
2005-02-22,1613700.0
2005-02-23,2188400.0
2005-02-24,2206600.0
2005-02-25,547900.0
2005-02-28,1671100.0
2005-03-01,1690500.0
2005-03-02,4860900.0
2005-03-03,467900.0
2005-03-04,789600.0
2005-03-05,7651200.0
2005-03-06,4990100.0
2005-03-07,1347000.0
2005-03-08,10815100.0
2005-03-09,3124200.0
2005-03-10,6593400.0
2005-03-11,
2005-03-14,3602400.0
2005-03-15,4076900.0
2005-03-16,5803500.0
2005-03-17,5138100.0
2005-03-18,5409900.0
2005-03-21,5503000.0
2005-03-22,7629800.0
2005-03-23,8278100.0
2005-03-24,7999900.0
2005-03-25,6685700.0
2005-03-28,6265300.0
2005-03-29,6720100.0
2005-03-30,7133700.0
2005-03-31,5038900.0
2005-04-01,7395900.0
2005-04-02,3889900.0
2005-04-03,789600.0
2005-04-04,6883800.0
2005-04-05,7846800.0
2005-04-06,8916600.0
2005-04-07,9094800.0
2005-04-08,11401900.0
2005-04-10,7034400.0
2005-04-11,4730800.0
2005-04-12,5823000.0
2005-04-13,5597200.0
2005-04-14,7023500.0
2005-04-15,8821100.0
2005-04-18,9574100.0
2005-04-19,9818200.0
2005-04-20,10780500.0
2005-04-21,11644200.0
2005-04-22,9524200.0
2005-04-25,9402800.0
2005-04-26,10441900.0
2005-04-27,6933700.0
2005-04-28,5675100.0
2005-04-29,6404600.0
2005-05-01,8369800.0
2005-05-02,5288400.0
2005-05-03,7651200.0
2005-05-04,7846800.0
2005-05-05,7367800.0
2005-05-06,5016300.0
2005-05-07,4733400.0
2005-05-08,11151500.0
2005-05-09,3702200.0
2005-05-10,10949700.0
2005-05-11,1471300.0
2005-05-12,11698000.0
2005-05-13,1899300.0
2005-05-16,2408300.0
2005-05-17,2874600.0
2005-05-18,5218000.0
2005-05-19,
2005-05-20,1024400.0
2005-05-23,1483400.0
2005-05-24,2742200.0
2005-05-25,4351100.0
2005-05-26,4396400.0
2005-05-27,4493400.0
2005-05-30,4253500.0
2005-05-31,2254800.0
2005-06-01,8857600.0
2005-06-02,3277300.0
2005-06-03,4990100.0
2005-06-04,8916600.0
2005-06-05,5016300.0
2005-06-06,6662100.0
2005-06-07,6160800.0
2005-06-08,3754300.0
2005-06-09,3231700.0
2005-06-10,1683300.0
2005-06-12,12017500.0
2005-06-13,3065700.0
2005-06-14,4176500.0
2005-06-15,6511300.0
2005-06-16,6897400.0
2005-06-17,4095300.0
2005-06-20,4849000.0
2005-06-21,6210900.0
2005-06-22,7188700.0
2005-06-23,6768800.0
2005-06-24,10314400.0
2005-06-27,11858400.0
2005-06-28,13049300.0
2005-06-29,11232100.0
2005-06-30,6473000.0
2005-07-01,9331100.0
2005-07-02,4878100.0
2005-07-03,1347000.0
2005-07-04,6503700.0
2005-07-05,4733400.0
2005-07-06,7556600.0
2005-07-07,3527600.0
2005-07-08,2853800.0
2005-07-09,6652500.0
2005-07-10,8552500.0
2005-07-11,5750800.0
2005-07-12,6204100.0
2005-07-13,6165400.0
2005-07-14,7528700.0
2005-07-15,5983100.0
2005-07-18,9010900.0
2005-07-19,8037700.0
2005-07-20,9027600.0
2005-07-21,10285700.0
2005-07-22,11281700.0
2005-07-25,14526400.0
2005-07-26,14813800.0
2005-07-27,11914800.0
2005-07-28,12058200.0
2005-07-29,9694700.0
2005-08-01,9495200.0
2005-08-02,9994000.0
2005-08-03,10815100.0
2005-08-04,4789200.0
2005-08-05,11151500.0
2005-08-06,3754300.0
2005-08-07,2853800.0
2005-08-08,9605000.0
2005-08-09,3734200.0
2005-08-10,10097800.0
2005-08-11,11660000.0
2005-08-12,5741400.0
2005-08-15,9781000.0
2005-08-16,10220000.0
2005-08-17,10823600.0
2005-08-18,9961000.0
2005-08-19,5343600.0
2005-08-22,6686700.0
2005-08-23,6898000.0
2005-08-24,6479000.0
2005-08-25,7260000.0
2005-08-26,6165200.0
2005-08-29,5076200.0
2005-08-30,
2005-08-31,4310600.0
2005-09-01,5772200.0
2005-09-02,3902200.0
2005-09-03,3124200.0
2005-09-05,3702200.0
2005-09-06,5679800.0
2005-09-07,6652500.0
2005-09-08,9520100.0
2005-09-09,893100.0
2005-09-11,5031700.0
2005-09-12,4772100.0
2005-09-13,3889900.0
2005-09-14,848700.0
2005-09-15,3855400.0
2005-09-16,4432300.0
2005-09-19,4720200.0
2005-09-20,3875800.0
2005-09-21,4710100.0
2005-09-22,5226200.0
2005-09-23,2731000.0
2005-09-26,3936700.0
2005-09-27,4831000.0
2005-09-28,2124000.0
2005-09-29,2812500.0
2005-09-30,2961200.0
2005-10-01,9146900.0
2005-10-02,4514000.0
2005-10-03,6593400.0
2005-10-04,7034400.0
2005-10-05,910600.0
2005-10-06,1683300.0
2005-10-07,8552500.0
2005-10-08,10097800.0
2005-10-10,4852900.0
2005-10-11,5899700.0
2005-10-12,6007300.0
2005-10-13,5075400.0
2005-10-14,4965700.0
2005-10-17,7232500.0
2005-10-18,8021400.0
2005-10-19,8101400.0
2005-10-20,8407500.0
2005-10-21,8833300.0
2005-10-24,6993200.0
2005-10-25,7624500.0
2005-10-26,7917500.0
2005-10-27,7841300.0
2005-10-28,6589300.0
2005-10-31,6897200.0
2005-11-01,9027900.0
2005-11-02,3399400.0
2005-11-03,
2005-11-04,4730800.0
2005-11-05,1471300.0
2005-11-07,5750800.0
2005-11-08,11660000.0
2005-11-09,5031700.0
2005-11-10,5609500.0
2005-11-11,6675600.0
2005-11-14,8755900.0
2005-11-15,10157200.0
2005-11-16,9701300.0
2005-11-17,11431800.0
2005-11-18,14556200.0
2005-11-21,16171200.0
2005-11-22,14948000.0
2005-11-23,13660100.0
2005-11-24,13726400.0
2005-11-25,15695900.0
2005-11-28,15485600.0
2005-11-29,16278600.0
2005-11-30,15778500.0
2005-12-01,4559800.0
2005-12-02,12190400.0
2005-12-04,5823000.0
2005-12-05,3113200.0
2005-12-06,12017500.0
2005-12-07,6204100.0
2005-12-08,5741400.0
2005-12-09,4772100.0
2005-12-10,6007300.0
2005-12-12,6403900.0
2005-12-13,6396900.0
2005-12-14,6509200.0
2005-12-15,10364800.0
2005-12-16,8445800.0
2005-12-19,10378900.0
2005-12-20,10753600.0
2005-12-21,14680700.0
2005-12-22,14491000.0
2005-12-23,16339300.0
2005-12-26,14992300.0
2005-12-27,16110700.0
2005-12-28,15674400.0
2005-12-29,14096200.0
2005-12-30,12018700.0
2006-01-02,14623000.0
2006-01-03,22628400.0
2006-01-04,21086900.0
2006-01-05,20874900.0
2006-01-06,19077500.0
2006-01-08,3042400.0
2006-01-09,3083400.0
2006-01-10,
2006-01-11,
2006-01-12,
2006-01-13,
2006-01-16,17288300.0
2006-01-17,19732200.0
2006-01-18,17312500.0
2006-01-19,15242500.0
2006-01-20,17306800.0
2006-01-23,17630900.0
2006-01-24,17452600.0
2006-01-25,18113800.0
2006-01-26,18489600.0
2006-01-27,15179000.0
2006-01-30,14758100.0
2006-01-31,14685200.0
2006-02-01,14623000.0
2006-02-02,15033100.0
2006-02-03,15379100.0
2006-02-05,20860500.0
2006-02-06,12943500.0
2006-02-07,14869000.0
2006-02-08,3096700.0
2006-02-09,17776200.0
2006-02-10,9387100.0
2006-02-11,10213300.0
2006-02-13,15931800.0
2006-02-14,15444900.0
2006-02-15,21569300.0
2006-02-16,25431800.0
2006-02-17,24337000.0
2006-02-20,25125300.0
2006-02-21,23243000.0
2006-02-22,19389200.0
2006-02-23,20231500.0
2006-02-24,18623300.0
2006-02-27,18164500.0
2006-02-28,19672400.0
2006-03-01,22628400.0
2006-03-02,15379100.0
2006-03-03,19709500.0
2006-03-04,23775400.0
2006-03-05,20631600.0
2006-03-06,21412100.0
2006-03-07,6536200.0
2006-03-08,2998500.0
2006-03-09,22598700.0
2006-03-10,9326600.0
2006-03-11,5664200.0
2006-03-13,22578400.0
2006-03-14,23299100.0
2006-03-15,22393200.0
2006-03-16,22283200.0
2006-03-17,21744600.0
2006-03-20,22505900.0
2006-03-21,23985800.0
2006-03-22,26061700.0
2006-03-23,25689100.0
2006-03-24,23442900.0
2006-03-27,23811700.0
2006-03-28,24166700.0
2006-03-29,23310400.0
2006-03-30,21929500.0
2006-03-31,25326900.0
2006-04-01,21086900.0
2006-04-03,23775400.0
2006-04-04,24129900.0
2006-04-05,22125900.0
2006-04-06,22288200.0
2006-04-07,20476100.0
2006-04-08,2463100.0
2006-04-09,4541500.0
2006-04-10,8183700.0
2006-04-11,21267700.0
2006-04-12,19433500.0
2006-04-13,18178800.0
2006-04-14,17691700.0
2006-04-17,18488900.0
2006-04-18,19643300.0
2006-04-19,21442700.0
2006-04-20,21791400.0
2006-04-21,20272400.0
2006-04-24,21419500.0
2006-04-25,21439500.0
2006-04-26,21619100.0
2006-04-27,20744100.0
2006-04-28,16435900.0
2006-05-01,19630200.0
2006-05-02,20860500.0
2006-05-03,20631600.0
2006-05-04,21983900.0
2006-05-05,18210900.0
2006-05-06,8689200.0
2006-05-07,3175900.0
2006-05-08,19819000.0
2006-05-09,20375000.0
2006-05-10,6261800.0
2006-05-11,19731600.0
2006-05-12,4995100.0
2006-05-15,16898000.0
2006-05-16,20287700.0
2006-05-17,21141600.0
2006-05-18,18435900.0
2006-05-19,
2006-05-22,7974700.0
2006-05-23,11544500.0
2006-05-24,13835000.0
2006-05-25,13628300.0
2006-05-26,17662100.0
2006-05-29,17577700.0
2006-05-30,16199000.0
2006-05-31,16476200.0
2006-06-01,20035100.0
2006-06-02,12943500.0
2006-06-03,21412100.0
2006-06-04,22288200.0
2006-06-05,8689200.0
2006-06-06,8288700.0
2006-06-07,3024000.0
2006-06-08,14367000.0
2006-06-09,4302300.0
2006-06-10,5404200.0
2006-06-11,5766800.0
2006-06-12,15022900.0
2006-06-13,14022000.0
2006-06-14,16426700.0
2006-06-15,18199500.0
2006-06-16,9817500.0
2006-06-19,7776100.0
2006-06-20,7635400.0
2006-06-21,15281400.0
2006-06-22,16066000.0
2006-06-23,14560100.0
2006-06-26,9746600.0
2006-06-27,8088000.0
2006-06-28,9331300.0
2006-06-29,12530100.0
2006-06-30,4344600.0
2006-07-02,14869000.0
2006-07-03,22531200.0
2006-07-04,20476100.0
2006-07-05,3175900.0
2006-07-06,6234800.0
2006-07-07,3127400.0
2006-07-08,4312200.0
2006-07-09,7645300.0
2006-07-10,4077500.0
2006-07-11,4947000.0
2006-07-12,5538500.0
2006-07-13,10166700.0
2006-07-14,2889600.0
2006-07-17,2461600.0
2006-07-18,2939800.0
2006-07-19,1518100.0
2006-07-20,2003600.0
2006-07-21,4416600.0
2006-07-24,4646300.0
2006-07-25,5726600.0
2006-07-26,7104600.0
2006-07-27,8371200.0
2006-07-28,2082400.0
2006-07-31,2359600.0
2006-08-01,3042400.0
2006-08-02,14278800.0
2006-08-03,2998500.0
2006-08-04,2463100.0
2006-08-05,19819000.0
2006-08-06,14367000.0
2006-08-07,4312200.0
2006-08-08,4137100.0
2006-08-09,2555400.0
2006-08-10,9725300.0
2006-08-11,8289900.0
2006-08-12,6211800.0
2006-08-14,6813300.0
2006-08-15,7651100.0
2006-08-16,7207200.0
2006-08-17,7227000.0
2006-08-18,4617800.0
2006-08-21,6837500.0
2006-08-22,5878900.0
2006-08-23,6412800.0
2006-08-24,7424300.0
2006-08-25,3561100.0
2006-08-28,2722600.0
2006-08-29,2758800.0
2006-08-30,
2006-08-31,2732600.0
2006-09-01,3083400.0
2006-09-02,17776200.0
2006-09-03,22598700.0
2006-09-04,4541500.0
2006-09-05,20375000.0
2006-09-06,4302300.0
2006-09-07,7645300.0
2006-09-08,2555400.0
2006-09-10,5080600.0
2006-09-11,2309100.0
2006-09-12,2634000.0
2006-09-13,1401900.0
2006-09-14,3966900.0
2006-09-15,2108700.0
2006-09-18,4974900.0
2006-09-19,5902100.0
2006-09-20,7389200.0
2006-09-21,7443700.0
2006-09-22,1297800.0
2006-09-25,3372100.0
2006-09-26,2575300.0
2006-09-27,5081300.0
2006-09-28,5064300.0
2006-09-29,6692400.0
2006-10-01,
2006-10-02,14354300.0
2006-10-03,9326600.0
2006-10-04,20848900.0
2006-10-05,19136300.0
2006-10-06,5404200.0
2006-10-07,4077500.0
2006-10-08,9725300.0
2006-10-09,5080600.0
2006-10-10,5108500.0
2006-10-11,10190100.0
2006-10-12,8728500.0
2006-10-13,7702600.0
2006-10-16,8185600.0
2006-10-17,8848000.0
2006-10-18,8761400.0
2006-10-19,7882300.0
2006-10-20,3380700.0
2006-10-23,
2006-10-24,
2006-10-25,
2006-10-26,4054000.0
2006-10-27,6954900.0
2006-10-30,6120100.0
2006-10-31,8126100.0
2006-11-01,9566900.0
2006-11-02,10213300.0
2006-11-03,5664200.0
2006-11-04,21267700.0
2006-11-05,19731600.0
2006-11-06,5766800.0
2006-11-07,4678300.0
2006-11-08,8289900.0
2006-11-09,8100500.0
2006-11-10,10190100.0
2006-11-12,6274400.0
2006-11-13,11396200.0
2006-11-14,11187000.0
2006-11-15,11451600.0
2006-11-16,12254300.0
2006-11-17,7589100.0
2006-11-20,8523600.0
2006-11-21,8437600.0
2006-11-22,8075800.0
2006-11-23,8409100.0
2006-11-24,6354500.0
2006-11-27,10724000.0
2006-11-28,13276300.0
2006-11-29,12531400.0
2006-11-30,8844100.0
2006-12-01,
2006-12-04,19433500.0
2006-12-05,4995100.0
2006-12-06,15022900.0
2006-12-07,5411800.0
2006-12-08,6211800.0
2006-12-09,2634000.0
2006-12-10,8728500.0
2006-12-11,6274400.0
2006-12-12,6562700.0
2006-12-13,9263400.0
2006-12-14,11204100.0
2006-12-15,4754800.0
2006-12-18,6108100.0
2006-12-19,5751200.0
2006-12-20,6448000.0
2006-12-21,7361500.0
2006-12-22,8251600.0
2006-12-25,8088400.0
2006-12-26,10837300.0
2006-12-27,14017200.0
2006-12-28,14167300.0
2006-12-29,4823900.0
2007-01-01,
2007-01-02,13811200.0
2007-01-03,
2007-01-04,9798800.0
2007-01-05,8837600.0
2007-01-06,8650200.0
2007-01-08,13370600.0
2007-01-09,11186900.0
2007-01-10,14307500.0
2007-01-11,19246400.0
2007-01-12,9087200.0
2007-01-15,9736900.0
2007-01-16,11344100.0
2007-01-17,12317600.0
2007-01-18,13795600.0
2007-01-19,13881900.0
2007-01-22,15730900.0
2007-01-23,17098400.0
2007-01-24,14598300.0
2007-01-25,16611400.0
2007-01-26,12003500.0
2007-01-29,13606400.0
2007-01-30,11795200.0
2007-01-31,13064100.0
2007-02-01,13811200.0
2007-02-02,13340200.0
2007-02-03,7877100.0
2007-02-04,14482700.0
2007-02-05,10875700.0
2007-02-06,12744400.0
2007-02-07,10198400.0
2007-02-08,17591400.0
2007-02-09,12452800.0
2007-02-10,16535200.0
2007-02-11,12852400.0
2007-02-12,13415300.0
2007-02-13,14406100.0
2007-02-14,11808300.0
2007-02-15,10928800.0
2007-02-16,11592900.0
2007-02-19,13216800.0
2007-02-20,12119700.0
2007-02-21,10697400.0
2007-02-22,10663800.0
2007-02-23,6716500.0
2007-02-26,5075700.0
2007-02-27,5042300.0
2007-02-28,3428900.0
2007-03-01,5915600.0
2007-03-02,7877100.0
2007-03-04,15289500.0
2007-03-05,14896700.0
2007-03-06,7943800.0
2007-03-07,10554500.0
2007-03-08,8060500.0
2007-03-09,4689500.0
2007-03-10,18839600.0
2007-03-12,7800100.0
2007-03-13,7723900.0
2007-03-14,9677600.0
2007-03-15,11013700.0
2007-03-16,10448300.0
2007-03-19,12077800.0
2007-03-20,11099000.0
2007-03-21,12526900.0
2007-03-22,14623300.0
2007-03-23,7388100.0
2007-03-26,9447900.0
2007-03-27,10413800.0
2007-03-28,8228500.0
2007-03-29,3043000.0
2007-03-30,7045700.0
2007-04-01,9798800.0
2007-04-02,14482700.0
2007-04-03,15289500.0
2007-04-04,16167700.0
2007-04-05,16174100.0
2007-04-06,10022800.0
2007-04-07,7684100.0
2007-04-09,11857000.0
2007-04-10,19251800.0
2007-04-11,13353400.0
2007-04-12,9648000.0
2007-04-13,11427600.0
2007-04-16,11278100.0
2007-04-17,12038600.0
2007-04-18,10001200.0
2007-04-19,13351300.0
2007-04-20,7340100.0
2007-04-23,
2007-04-24,11198900.0
2007-04-25,12832500.0
2007-04-26,11923700.0
2007-04-27,12957600.0
2007-04-30,10061200.0
2007-05-01,8837600.0
2007-05-02,10875700.0
2007-05-03,14896700.0
2007-05-04,7566400.0
2007-05-06,11178000.0
2007-05-07,6831600.0
2007-05-08,8502500.0
2007-05-09,12902400.0
2007-05-10,14815600.0
2007-05-11,15330700.0
2007-05-12,12340200.0
2007-05-14,13726500.0
2007-05-15,14569100.0
2007-05-16,16327500.0
2007-05-17,16418300.0
2007-05-18,12632100.0
2007-05-21,13470600.0
2007-05-22,13196500.0
2007-05-23,14297600.0
2007-05-24,14013100.0
2007-05-25,16147600.0
2007-05-28,12987400.0
2007-05-29,14639800.0
2007-05-30,14195900.0
2007-05-31,11187400.0
2007-06-01,8650200.0
2007-06-02,12744400.0
2007-06-03,7943800.0
2007-06-04,10022800.0
2007-06-05,11178000.0
2007-06-06,10385100.0
2007-06-07,10420600.0
2007-06-08,10876200.0
2007-06-09,13697600.0
2007-06-11,14296800.0
2007-06-12,9591400.0
2007-06-13,8496700.0
2007-06-14,11950700.0
2007-06-15,3829700.0
2007-06-18,9528300.0
2007-06-19,8075500.0
2007-06-20,12434400.0
2007-06-21,12078000.0
2007-06-22,12048400.0
2007-06-25,13478100.0
2007-06-26,13794600.0
2007-06-27,13524200.0
2007-06-28,16225000.0
2007-06-29,9800000.0
2007-07-02,16070900.0
2007-07-03,7936800.0
2007-07-04,7684100.0
2007-07-05,6831600.0
2007-07-06,9762900.0
2007-07-08,13972400.0
2007-07-09,11368400.0
2007-07-10,13169200.0
2007-07-11,14775400.0
2007-07-12,12920400.0
2007-07-13,9574600.0
2007-07-16,9548800.0
2007-07-17,11418200.0
2007-07-18,14488200.0
2007-07-19,10934200.0
2007-07-20,14569800.0
2007-07-23,13356400.0
2007-07-24,14265400.0
2007-07-25,16545400.0
2007-07-26,16744800.0
2007-07-27,8984600.0
2007-07-30,8245400.0
2007-07-31,11322400.0
2007-08-01,9464100.0
2007-08-02,17591400.0
